TimeStamp,GantryFrom,GantryTo,VehicleType,Speed,Volume
2025/1/5 07:40,03F2194N,03F2153N,5,79,3
2025/1/5 07:45,03F2153N,03F2125N,5,77,2
2025/1/5 07:45,03F2153N,03F2125N,5,77,2
2025/1/5 07:50,03F2078N,03F2066N,5,41,4
2025/1/5 07:50,03F2100S,03F2129S,42,79,4
2025/1/5 07:50,03F2078N,03F2066N,5,41,4
2025/1/5 07:50,03F2100S,03F2129S,42,79,4
2025/1/5 07:55,03F2078N,03F2066N,42,75,2
2025/1/5 07:55,03F2100N,03F2078N,42,72,1
2025/1/5 07:55,03F2078N,03F2066N,42,75,2
2025/1/5 07:55,03F2100N,03F2078N,42,72,1
2025/1/5 08:00,03F2066S,03F2079S,42,75,1
2025/1/5 08:00,03F2066S,03F2079S,42,75,1
2025/1/5 08:05,03F2100N,03F2078N,42,75,4
2025/1/5 08:05,03F2100N,03F2078N,42,75,4
2025/1/5 08:10,03F2066S,03F2079S,5,79,2
2025/1/5 08:10,03F2066S,03F2079S,5,79,2
2025/1/5 08:15,03F2100S,03F2129S,42,75,1
2025/1/5 08:15,03F2100S,03F2129S,42,75,1
2025/1/5 08:20,03F2152S,03F2194S,5,77,2
2025/1/5 08:20,03F2152S,03F2194S,5,77,2
2025/1/5 08:25,03F2078N,03F2066N,42,79,5
2025/1/5 08:25,03F2078N,03F2066N,5,3,3
2025/1/5 08:25,03F2078N,03F2066N,42,79,5
2025/1/5 08:25,03F2078N,03F2066N,5,3,3
2025/1/5 08:30,03F2100S,03F2129S,5,79,2
2025/1/5 08:30,03F2129S,03F2152S,5,75,1
2025/1/5 08:30,03F2100S,03F2129S,5,79,2
2025/1/5 08:30,03F2129S,03F2152S,5,75,1
2025/1/5 08:35,03F2152S,03F2194S,5,75,1
2025/1/5 08:35,03F2152S,03F2194S,5,75,1
2025/1/5 08:40,03F2066S,03F2079S,42,77,4
2025/1/5 08:40,03F2100S,03F2129S,5,79,4
2025/1/5 08:40,03F2129S,03F2152S,5,79,3
2025/1/5 08:40,03F2152S,03F2194S,5,79,3
2025/1/5 08:40,03F2066S,03F2079S,42,77,4
2025/1/5 08:40,03F2100S,03F2129S,5,79,4
2025/1/5 08:40,03F2129S,03F2152S,5,79,3
2025/1/5 08:40,03F2152S,03F2194S,5,79,3
2025/1/5 08:50,03F2078N,03F2066N,42,75,3
2025/1/5 08:50,03F2152S,03F2194S,42,79,3
2025/1/5 08:50,03F2078N,03F2066N,42,75,3
2025/1/5 08:50,03F2152S,03F2194S,42,79,3
2025/1/5 08:55,03F2078N,03F2066N,5,3,3
2025/1/5 08:55,03F2078N,03F2066N,5,3,3
2025/1/5 09:00,03F2066S,03F2079S,5,79,4
2025/1/5 09:00,03F2079S,03F2100S,5,79,3
2025/1/5 09:00,03F2066S,03F2079S,5,79,4
2025/1/5 09:00,03F2079S,03F2100S,5,79,3
2025/1/5 09:05,03F2078N,03F2066N,5,79,1
2025/1/5 09:05,03F2100S,03F2129S,5,75,3
2025/1/5 09:05,03F2129S,03F2152S,5,77,4
2025/1/5 09:05,03F2078N,03F2066N,5,79,1
2025/1/5 09:05,03F2100S,03F2129S,5,75,3
2025/1/5 09:05,03F2129S,03F2152S,5,77,4
2025/1/5 09:10,03F2152S,03F2194S,5,79,3
2025/1/5 09:10,03F2152S,03F2194S,5,79,3
2025/1/5 09:15,03F2078N,03F2066N,42,79,1
2025/1/5 09:15,03F2078N,03F2066N,5,68,1
2025/1/5 09:15,03F2078N,03F2066N,42,79,1
2025/1/5 09:15,03F2078N,03F2066N,5,68,1
2025/1/5 09:25,03F2078N,03F2066N,5,46,2
2025/1/5 09:25,03F2100S,03F2129S,42,77,2
2025/1/5 09:25,03F2078N,03F2066N,5,46,2
2025/1/5 09:25,03F2100S,03F2129S,42,77,2
2025/1/5 09:30,03F2066S,03F2079S,42,79,3
2025/1/5 09:30,03F2079S,03F2100S,42,75,3
2025/1/5 09:30,03F2153N,03F2125N,5,75,3
2025/1/5 09:30,03F2066S,03F2079S,42,79,3
2025/1/5 09:30,03F2079S,03F2100S,42,75,3
2025/1/5 09:30,03F2153N,03F2125N,5,75,3
2025/1/5 09:35,03F2100S,03F2129S,42,79,2
2025/1/5 09:35,03F2100S,03F2129S,42,79,2
2025/1/5 09:40,03F2129S,03F2152S,5,79,1
2025/1/5 09:40,03F2129S,03F2152S,5,79,1
2025/1/5 09:45,03F2078N,03F2066N,42,79,6
2025/1/5 09:45,03F2078N,03F2066N,5,3,3
2025/1/5 09:45,03F2100N,03F2078N,42,75,3
2025/1/5 09:45,03F2078N,03F2066N,42,79,6
2025/1/5 09:45,03F2078N,03F2066N,5,3,3
2025/1/5 09:45,03F2100N,03F2078N,42,75,3
2025/1/5 09:50,03F2078N,03F2066N,5,0,4
2025/1/5 09:50,03F2194N,03F2153N,5,79,1
2025/1/5 09:50,03F2078N,03F2066N,5,0,4
2025/1/5 09:50,03F2194N,03F2153N,5,79,1
2025/1/5 09:55,03F2100N,03F2078N,5,79,2
2025/1/5 09:55,03F2125N,03F2100N,5,79,1
2025/1/5 09:55,03F2153N,03F2125N,5,75,1
2025/1/5 09:55,03F2100N,03F2078N,5,79,2
2025/1/5 09:55,03F2125N,03F2100N,5,79,1
2025/1/5 09:55,03F2153N,03F2125N,5,75,1
2025/1/5 10:00,03F2078N,03F2066N,5,77,2
2025/1/5 10:00,03F2078N,03F2066N,5,77,2
2025/1/5 10:05,03F2100N,03F2078N,5,79,2
2025/1/5 10:05,03F2100S,03F2129S,42,75,3
2025/1/5 10:05,03F2100N,03F2078N,5,79,2
2025/1/5 10:05,03F2100S,03F2129S,42,75,3
2025/1/5 10:10,03F2066S,03F2079S,5,75,1
2025/1/5 10:10,03F2079S,03F2100S,5,75,1
2025/1/5 10:10,03F2066S,03F2079S,5,75,1
2025/1/5 10:10,03F2079S,03F2100S,5,75,1
2025/1/5 10:15,03F2100S,03F2129S,5,75,1
2025/1/5 10:15,03F2129S,03F2152S,5,75,1
2025/1/5 10:15,03F2100S,03F2129S,5,75,1
2025/1/5 10:15,03F2129S,03F2152S,5,75,1
2025/1/5 10:20,03F2078N,03F2066N,5,48,2
2025/1/5 10:20,03F2066S,03F2079S,42,79,5
2025/1/5 10:20,03F2066S,03F2079S,5,79,5
2025/1/5 10:20,03F2079S,03F2100S,42,79,5
2025/1/5 10:20,03F2100S,03F2129S,42,66,4
2025/1/5 10:20,03F2100S,03F2129S,5,75,3
2025/1/5 10:20,03F2078N,03F2066N,5,48,2
2025/1/5 10:20,03F2066S,03F2079S,42,79,5
2025/1/5 10:20,03F2066S,03F2079S,5,79,5
2025/1/5 10:20,03F2079S,03F2100S,42,79,5
2025/1/5 10:20,03F2100S,03F2129S,42,66,4
2025/1/5 10:20,03F2100S,03F2129S,5,75,3
2025/1/5 10:25,03F2153N,03F2125N,5,75,1
2025/1/5 10:25,03F2129S,03F2152S,5,79,3
2025/1/5 10:25,03F2194N,03F2153N,5,79,1
2025/1/5 10:25,03F2152S,03F2194S,5,79,2
2025/1/5 10:25,03F2153N,03F2125N,5,75,1
2025/1/5 10:25,03F2129S,03F2152S,5,79,3
2025/1/5 10:25,03F2194N,03F2153N,5,79,1
2025/1/5 10:25,03F2152S,03F2194S,5,79,2
2025/1/5 10:30,03F2078N,03F2066N,41,79,3
2025/1/5 10:30,03F2079S,03F2100S,5,79,1
2025/1/5 10:30,03F2100S,03F2129S,41,75,5
2025/1/5 10:30,03F2078N,03F2066N,41,79,3
2025/1/5 10:30,03F2079S,03F2100S,5,79,1
2025/1/5 10:30,03F2100S,03F2129S,41,75,5
2025/1/5 10:35,03F2100S,03F2129S,42,7,1
2025/1/5 10:35,03F2100S,03F2129S,5,75,1
2025/1/5 10:35,03F2129S,03F2152S,5,79,1
2025/1/5 10:35,03F2100S,03F2129S,42,7,1
2025/1/5 10:35,03F2100S,03F2129S,5,75,1
2025/1/5 10:35,03F2129S,03F2152S,5,79,1
2025/1/5 10:40,03F2100N,03F2078N,42,79,6
2025/1/5 10:40,03F2079S,03F2100S,5,79,1
2025/1/5 10:40,03F2129S,03F2152S,5,77,2
2025/1/5 10:40,03F2152S,03F2194S,5,75,1
2025/1/5 10:40,03F2100N,03F2078N,42,79,6
2025/1/5 10:40,03F2079S,03F2100S,5,79,1
2025/1/5 10:40,03F2129S,03F2152S,5,77,2
2025/1/5 10:40,03F2152S,03F2194S,5,75,1
2025/1/5 10:45,03F2100S,03F2129S,42,79,1
2025/1/5 10:45,03F2129S,03F2152S,42,52,2
2025/1/5 10:45,03F2152S,03F2194S,5,79,1
2025/1/5 10:45,03F2100S,03F2129S,42,79,1
2025/1/5 10:45,03F2129S,03F2152S,42,52,2
2025/1/5 10:45,03F2152S,03F2194S,5,79,1
2025/1/5 10:50,03F2078N,03F2066N,42,79,1
2025/1/5 10:50,03F2078N,03F2066N,42,79,1
2025/1/5 11:00,03F2100N,03F2078N,42,73,2
2025/1/5 11:00,03F2129S,03F2152S,42,79,2
2025/1/5 11:00,03F2100N,03F2078N,42,73,2
2025/1/5 11:00,03F2129S,03F2152S,42,79,2
2025/1/5 11:10,03F2153N,03F2125N,5,79,2
2025/1/5 11:10,03F2153N,03F2125N,5,79,2
2025/1/5 11:15,03F2078N,03F2066N,42,75,3
2025/1/5 11:15,03F2078N,03F2066N,5,79,3
2025/1/5 11:15,03F2100N,03F2078N,42,79,3
2025/1/5 11:15,03F2100N,03F2078N,5,79,3
2025/1/5 11:15,03F2066S,03F2079S,42,72,1
2025/1/5 11:15,03F2153N,03F2125N,5,79,3
2025/1/5 11:15,03F2078N,03F2066N,42,75,3
2025/1/5 11:15,03F2078N,03F2066N,5,79,3
2025/1/5 11:15,03F2100N,03F2078N,42,79,3
2025/1/5 11:15,03F2100N,03F2078N,5,79,3
2025/1/5 11:15,03F2066S,03F2079S,42,72,1
2025/1/5 11:15,03F2153N,03F2125N,5,79,3
2025/1/5 11:25,03F2066S,03F2079S,42,79,1
2025/1/5 11:25,03F2066S,03F2079S,42,79,1
2025/1/5 11:30,03F2078N,03F2066N,5,0,1
2025/1/5 11:30,03F2066S,03F2079S,42,72,1
2025/1/5 11:30,03F2129S,03F2152S,5,79,1
2025/1/5 11:30,03F2078N,03F2066N,5,0,1
2025/1/5 11:30,03F2066S,03F2079S,42,72,1
2025/1/5 11:30,03F2129S,03F2152S,5,79,1
2025/1/5 11:35,03F2153N,03F2125N,5,75,1
2025/1/5 11:35,03F2100S,03F2129S,42,77,2
2025/1/5 11:35,03F2129S,03F2152S,42,75,2
2025/1/5 11:35,03F2194N,03F2153N,5,75,1
2025/1/5 11:35,03F2152S,03F2194S,42,79,2
2025/1/5 11:35,03F2153N,03F2125N,5,75,1
2025/1/5 11:35,03F2100S,03F2129S,42,77,2
2025/1/5 11:35,03F2129S,03F2152S,42,75,2
2025/1/5 11:35,03F2194N,03F2153N,5,75,1
2025/1/5 11:35,03F2152S,03F2194S,42,79,2
2025/1/5 11:40,03F2129S,03F2152S,5,75,1
2025/1/5 11:40,03F2129S,03F2152S,5,75,1
2025/1/5 11:45,03F2066S,03F2079S,5,79,1
2025/1/5 11:45,03F2100S,03F2129S,5,79,1
2025/1/5 11:45,03F2066S,03F2079S,5,79,1
2025/1/5 11:45,03F2100S,03F2129S,5,79,1
2025/1/5 11:50,03F2066S,03F2079S,42,75,1
2025/1/5 11:50,03F2066S,03F2079S,5,79,1
2025/1/5 11:50,03F2066S,03F2079S,42,75,1
2025/1/5 11:50,03F2066S,03F2079S,5,79,1
2025/1/5 11:55,03F2078N,03F2066N,42,79,3
2025/1/5 11:55,03F2066S,03F2079S,42,75,2
2025/1/5 11:55,03F2066S,03F2079S,5,75,1
2025/1/5 11:55,03F2100S,03F2129S,5,77,2
2025/1/5 11:55,03F2078N,03F2066N,42,79,3
2025/1/5 11:55,03F2066S,03F2079S,42,75,2
2025/1/5 11:55,03F2066S,03F2079S,5,75,1
2025/1/5 11:55,03F2100S,03F2129S,5,77,2
2025/1/5 12:00,03F2100N,03F2078N,42,79,3
2025/1/5 12:00,03F2066S,03F2079S,42,79,2
2025/1/5 12:00,03F2066S,03F2079S,5,75,3
2025/1/5 12:00,03F2079S,03F2100S,5,79,2
2025/1/5 12:00,03F2129S,03F2152S,5,72,1
2025/1/5 12:00,03F2194N,03F2153N,42,77,2
2025/1/5 12:00,03F2152S,03F2194S,5,72,1
2025/1/5 12:00,03F2100N,03F2078N,42,79,3
2025/1/5 12:00,03F2066S,03F2079S,42,79,2
2025/1/5 12:00,03F2066S,03F2079S,5,75,3
2025/1/5 12:00,03F2079S,03F2100S,5,79,2
2025/1/5 12:00,03F2129S,03F2152S,5,72,1
2025/1/5 12:00,03F2194N,03F2153N,42,77,2
2025/1/5 12:00,03F2152S,03F2194S,5,72,1
2025/1/5 12:05,03F2100N,03F2078N,42,79,3
2025/1/5 12:05,03F2066S,03F2079S,42,79,1
2025/1/5 12:05,03F2125N,03F2100N,42,79,1
2025/1/5 12:05,03F2100S,03F2129S,42,79,1
2025/1/5 12:05,03F2100S,03F2129S,5,75,3
2025/1/5 12:05,03F2129S,03F2152S,5,75,2
2025/1/5 12:05,03F2100N,03F2078N,42,79,3
2025/1/5 12:05,03F2066S,03F2079S,42,79,1
2025/1/5 12:05,03F2125N,03F2100N,42,79,1
2025/1/5 12:05,03F2100S,03F2129S,42,79,1
2025/1/5 12:05,03F2100S,03F2129S,5,75,3
2025/1/5 12:05,03F2129S,03F2152S,5,75,2
2025/1/5 12:10,03F2100N,03F2078N,42,79,3
2025/1/5 12:10,03F2066S,03F2079S,41,79,3
2025/1/5 12:10,03F2079S,03F2100S,41,75,1
2025/1/5 12:10,03F2152S,03F2194S,5,79,3
2025/1/5 12:10,03F2100N,03F2078N,42,79,3
2025/1/5 12:10,03F2066S,03F2079S,41,79,3
2025/1/5 12:10,03F2079S,03F2100S,41,75,1
2025/1/5 12:10,03F2152S,03F2194S,5,79,3
2025/1/5 12:15,03F2100N,03F2078N,42,79,3
2025/1/5 12:15,03F2100S,03F2129S,42,79,1
2025/1/5 12:15,03F2100N,03F2078N,42,79,3
2025/1/5 12:15,03F2100S,03F2129S,42,79,1
2025/1/5 12:20,03F2100N,03F2078N,5,79,1
2025/1/5 12:20,03F2100N,03F2078N,5,79,1
2025/1/5 12:30,03F2078N,03F2066N,42,79,3
2025/1/5 12:30,03F2078N,03F2066N,42,79,3
2025/1/5 12:35,03F2066S,03F2079S,42,79,3
2025/1/5 12:35,03F2129S,03F2152S,42,77,2
2025/1/5 12:35,03F2066S,03F2079S,42,79,3
2025/1/5 12:35,03F2129S,03F2152S,42,77,2
2025/1/5 12:45,03F2100N,03F2078N,41,79,3
2025/1/5 12:45,03F2079S,03F2100S,42,79,1
2025/1/5 12:45,03F2100N,03F2078N,41,79,3
2025/1/5 12:45,03F2079S,03F2100S,42,79,1
2025/1/5 12:50,03F2078N,03F2066N,42,75,3
2025/1/5 12:50,03F2100N,03F2078N,42,79,1
2025/1/5 12:50,03F2066S,03F2079S,42,75,1
2025/1/5 12:50,03F2194N,03F2153N,5,75,1
2025/1/5 12:50,03F2078N,03F2066N,42,75,3
2025/1/5 12:50,03F2100N,03F2078N,42,79,1
2025/1/5 12:50,03F2066S,03F2079S,42,75,1
2025/1/5 12:50,03F2194N,03F2153N,5,75,1
2025/1/5 12:55,03F2100N,03F2078N,5,73,2
2025/1/5 12:55,03F2125N,03F2100N,5,79,3
2025/1/5 12:55,03F2153N,03F2125N,5,79,5
2025/1/5 12:55,03F2100N,03F2078N,5,73,2
2025/1/5 12:55,03F2125N,03F2100N,5,79,3
2025/1/5 12:55,03F2153N,03F2125N,5,79,5
2025/1/5 13:00,03F2078N,03F2066N,5,79,2
2025/1/5 13:00,03F2125N,03F2100N,41,79,1
2025/1/5 13:00,03F2153N,03F2125N,41,75,1
2025/1/5 13:00,03F2078N,03F2066N,5,79,2
2025/1/5 13:00,03F2125N,03F2100N,41,79,1
2025/1/5 13:00,03F2153N,03F2125N,41,75,1
2025/1/5 13:10,03F2078N,03F2066N,42,79,2
2025/1/5 13:10,03F2100S,03F2129S,5,68,1
2025/1/5 13:10,03F2078N,03F2066N,42,79,2
2025/1/5 13:10,03F2100S,03F2129S,5,68,1
2025/1/5 13:15,03F2129S,03F2152S,5,72,1
2025/1/5 13:15,03F2129S,03F2152S,5,72,1
2025/1/5 13:20,03F2125N,03F2100N,42,79,1
2025/1/5 13:20,03F2125N,03F2100N,42,79,1
2025/1/5 13:25,03F2194N,03F2153N,5,79,1
2025/1/5 13:25,03F2194N,03F2153N,5,79,1
2025/1/5 13:30,03F2078N,03F2066N,5,79,2
2025/1/5 13:30,03F2078N,03F2066N,5,79,2
2025/1/5 13:35,03F2066S,03F2079S,5,79,1
2025/1/5 13:35,03F2153N,03F2125N,42,79,1
2025/1/5 13:35,03F2066S,03F2079S,5,79,1
2025/1/5 13:35,03F2153N,03F2125N,42,79,1
2025/1/5 13:45,03F2153N,03F2125N,5,75,2
2025/1/5 13:45,03F2153N,03F2125N,5,75,2
2025/1/5 13:55,03F2153N,03F2125N,5,72,1
2025/1/5 13:55,03F2194N,03F2153N,5,75,1
2025/1/5 13:55,03F2153N,03F2125N,5,72,1
2025/1/5 13:55,03F2194N,03F2153N,5,75,1
2025/1/5 14:00,03F2153N,03F2125N,42,64,1
2025/1/5 14:00,03F2194N,03F2153N,42,64,1
2025/1/5 14:00,03F2153N,03F2125N,42,64,1
2025/1/5 14:00,03F2194N,03F2153N,42,64,1
2025/1/5 14:05,03F2078N,03F2066N,42,72,1
2025/1/5 14:05,03F2100N,03F2078N,42,72,1
2025/1/5 14:05,03F2125N,03F2100N,42,72,1
2025/1/5 14:05,03F2152S,03F2194S,5,79,2
2025/1/5 14:05,03F2078N,03F2066N,42,72,1
2025/1/5 14:05,03F2100N,03F2078N,42,72,1
2025/1/5 14:05,03F2125N,03F2100N,42,72,1
2025/1/5 14:05,03F2152S,03F2194S,5,79,2
2025/1/5 14:25,03F2078N,03F2066N,42,79,1
2025/1/5 14:25,03F2078N,03F2066N,5,45,2
2025/1/5 14:25,03F2100N,03F2078N,42,77,2
2025/1/5 14:25,03F2078N,03F2066N,42,79,1
2025/1/5 14:25,03F2078N,03F2066N,5,45,2
2025/1/5 14:25,03F2100N,03F2078N,42,77,2
2025/1/5 14:30,03F2153N,03F2125N,42,72,1
2025/1/5 14:30,03F2153N,03F2125N,5,79,1
2025/1/5 14:30,03F2152S,03F2194S,5,18,1
2025/1/5 14:30,03F2153N,03F2125N,42,72,1
2025/1/5 14:30,03F2153N,03F2125N,5,79,1
2025/1/5 14:30,03F2152S,03F2194S,5,18,1
2025/1/5 14:40,03F2078N,03F2066N,5,48,2
2025/1/5 14:40,03F2125N,03F2100N,42,79,1
2025/1/5 14:40,03F2194N,03F2153N,5,64,2
2025/1/5 14:40,03F2078N,03F2066N,5,48,2
2025/1/5 14:40,03F2125N,03F2100N,42,79,1
2025/1/5 14:40,03F2194N,03F2153N,5,64,2
2025/1/5 14:45,03F2100S,03F2129S,42,75,5
2025/1/5 14:45,03F2100S,03F2129S,42,75,5
2025/1/5 14:50,03F2078N,03F2066N,5,46,2
2025/1/5 14:50,03F2194N,03F2153N,42,79,3
2025/1/5 14:50,03F2078N,03F2066N,5,46,2
2025/1/5 14:50,03F2194N,03F2153N,42,79,3
2025/1/5 14:55,03F2078N,03F2066N,42,3,1
2025/1/5 14:55,03F2078N,03F2066N,5,3,1
2025/1/5 14:55,03F2100N,03F2078N,42,75,2
2025/1/5 14:55,03F2153N,03F2125N,42,79,2
2025/1/5 14:55,03F2078N,03F2066N,42,3,1
2025/1/5 14:55,03F2078N,03F2066N,5,3,1
2025/1/5 14:55,03F2100N,03F2078N,42,75,2
2025/1/5 14:55,03F2153N,03F2125N,42,79,2
2025/1/5 15:00,03F2078N,03F2066N,42,72,4
2025/1/5 15:00,03F2153N,03F2125N,5,79,1
2025/1/5 15:00,03F2078N,03F2066N,42,72,4
2025/1/5 15:00,03F2153N,03F2125N,5,79,1
2025/1/5 15:05,03F2100N,03F2078N,42,79,3
2025/1/5 15:05,03F2153N,03F2125N,42,75,2
2025/1/5 15:05,03F2194N,03F2153N,42,79,3
2025/1/5 15:05,03F2152S,03F2194S,42,10,1
2025/1/5 15:05,03F2100N,03F2078N,42,79,3
2025/1/5 15:05,03F2153N,03F2125N,42,75,2
2025/1/5 15:05,03F2194N,03F2153N,42,79,3
2025/1/5 15:05,03F2152S,03F2194S,42,10,1
2025/1/5 15:10,03F2153N,03F2125N,42,79,5
2025/1/5 15:10,03F2153N,03F2125N,42,79,5
2025/1/5 15:15,03F2125N,03F2100N,42,79,2
2025/1/5 15:15,03F2153N,03F2125N,41,75,3
2025/1/5 15:15,03F2100S,03F2129S,42,79,2
2025/1/5 15:15,03F2125N,03F2100N,42,79,2
2025/1/5 15:15,03F2153N,03F2125N,41,75,3
2025/1/5 15:15,03F2100S,03F2129S,42,79,2
2025/1/5 15:20,03F2100N,03F2078N,42,75,1
2025/1/5 15:20,03F2153N,03F2125N,41,75,8
2025/1/5 15:20,03F2153N,03F2125N,42,73,2
2025/1/5 15:20,03F2100N,03F2078N,42,75,1
2025/1/5 15:20,03F2153N,03F2125N,41,75,8
2025/1/5 15:20,03F2153N,03F2125N,42,73,2
2025/1/5 15:25,03F2078N,03F2066N,42,75,1
2025/1/5 15:25,03F2066S,03F2079S,42,75,3
2025/1/5 15:25,03F2079S,03F2100S,42,75,2
2025/1/5 15:25,03F2078N,03F2066N,42,75,1
2025/1/5 15:25,03F2066S,03F2079S,42,75,3
2025/1/5 15:25,03F2079S,03F2100S,42,75,2
2025/1/5 15:30,03F2100N,03F2078N,41,79,3
2025/1/5 15:30,03F2066S,03F2079S,41,79,1
2025/1/5 15:30,03F2066S,03F2079S,42,79,5
2025/1/5 15:30,03F2079S,03F2100S,41,75,1
2025/1/5 15:30,03F2153N,03F2125N,31,79,384
2025/1/5 15:30,03F2153N,03F2125N,32,79,93
2025/1/5 15:30,03F2153N,03F2125N,41,77,4
2025/1/5 15:30,03F2153N,03F2125N,42,64,1
2025/1/5 15:30,03F2129S,03F2152S,42,79,3
2025/1/5 15:30,03F2100N,03F2078N,41,79,3
2025/1/5 15:30,03F2066S,03F2079S,41,79,1
2025/1/5 15:30,03F2066S,03F2079S,42,79,5
2025/1/5 15:30,03F2079S,03F2100S,41,75,1
2025/1/5 15:30,03F2153N,03F2125N,31,79,384
2025/1/5 15:30,03F2153N,03F2125N,32,79,93
2025/1/5 15:30,03F2153N,03F2125N,41,77,4
2025/1/5 15:30,03F2153N,03F2125N,42,64,1
2025/1/5 15:30,03F2129S,03F2152S,42,79,3
2025/1/5 15:35,03F2100N,03F2078N,42,79,8
2025/1/5 15:35,03F2079S,03F2100S,42,79,1
2025/1/5 15:35,03F2100S,03F2129S,42,79,4
2025/1/5 15:35,03F2129S,03F2152S,42,77,2
2025/1/5 15:35,03F2152S,03F2194S,42,79,1
2025/1/5 15:35,03F2100N,03F2078N,42,79,8
2025/1/5 15:35,03F2079S,03F2100S,42,79,1
2025/1/5 15:35,03F2100S,03F2129S,42,79,4
2025/1/5 15:35,03F2129S,03F2152S,42,77,2
2025/1/5 15:35,03F2152S,03F2194S,42,79,1
2025/1/5 15:40,03F2066S,03F2079S,5,75,1
2025/1/5 15:40,03F2153N,03F2125N,5,79,2
2025/1/5 15:40,03F2066S,03F2079S,5,75,1
2025/1/5 15:40,03F2153N,03F2125N,5,79,2
2025/1/5 15:45,03F2078N,03F2066N,5,3,3
2025/1/5 15:45,03F2153N,03F2125N,32,79,94
2025/1/5 15:45,03F2153N,03F2125N,41,79,3
2025/1/5 15:45,03F2153N,03F2125N,42,79,1
2025/1/5 15:45,03F2078N,03F2066N,5,3,3
2025/1/5 15:45,03F2153N,03F2125N,32,79,94
2025/1/5 15:45,03F2153N,03F2125N,41,79,3
2025/1/5 15:45,03F2153N,03F2125N,42,79,1
2025/1/5 15:50,03F2066S,03F2079S,42,79,1
2025/1/5 15:50,03F2066S,03F2079S,5,72,1
2025/1/5 15:50,03F2079S,03F2100S,42,73,2
2025/1/5 15:50,03F2079S,03F2100S,5,73,2
2025/1/5 15:50,03F2066S,03F2079S,42,79,1
2025/1/5 15:50,03F2066S,03F2079S,5,72,1
2025/1/5 15:50,03F2079S,03F2100S,42,73,2
2025/1/5 15:50,03F2079S,03F2100S,5,73,2
2025/1/5 15:55,03F2066S,03F2079S,5,79,3
2025/1/5 15:55,03F2100S,03F2129S,42,79,2
2025/1/5 15:55,03F2100S,03F2129S,5,75,2
2025/1/5 15:55,03F2129S,03F2152S,5,75,1
2025/1/5 15:55,03F2066S,03F2079S,5,79,3
2025/1/5 15:55,03F2100S,03F2129S,42,79,2
2025/1/5 15:55,03F2100S,03F2129S,5,75,2
2025/1/5 15:55,03F2129S,03F2152S,5,75,1
2025/1/5 16:00,03F2153N,03F2125N,41,79,3
2025/1/5 16:00,03F2153N,03F2125N,5,77,2
2025/1/5 16:00,03F2100S,03F2129S,42,75,3
2025/1/5 16:00,03F2129S,03F2152S,42,79,3
2025/1/5 16:00,03F2153N,03F2125N,41,79,3
2025/1/5 16:00,03F2153N,03F2125N,5,77,2
2025/1/5 16:00,03F2100S,03F2129S,42,75,3
2025/1/5 16:00,03F2129S,03F2152S,42,79,3
2025/1/5 16:05,03F2078N,03F2066N,5,54,4
2025/1/5 16:05,03F2100N,03F2078N,42,75,3
2025/1/5 16:05,03F2100N,03F2078N,5,79,1
2025/1/5 16:05,03F2078N,03F2066N,5,54,4
2025/1/5 16:05,03F2100N,03F2078N,42,75,3
2025/1/5 16:05,03F2100N,03F2078N,5,79,1
2025/1/5 16:10,03F2078N,03F2066N,42,79,1
2025/1/5 16:10,03F2100N,03F2078N,42,75,4
2025/1/5 16:10,03F2066S,03F2079S,42,79,5
2025/1/5 16:10,03F2066S,03F2079S,5,72,1
2025/1/5 16:10,03F2078N,03F2066N,42,79,1
2025/1/5 16:10,03F2100N,03F2078N,42,75,4
2025/1/5 16:10,03F2066S,03F2079S,42,79,5
2025/1/5 16:10,03F2066S,03F2079S,5,72,1
2025/1/5 16:15,03F2066S,03F2079S,42,73,2
2025/1/5 16:15,03F2066S,03F2079S,42,73,2
2025/1/5 16:20,03F2066S,03F2079S,42,79,1
2025/1/5 16:20,03F2153N,03F2125N,41,77,8
2025/1/5 16:20,03F2153N,03F2125N,42,79,2
2025/1/5 16:20,03F2066S,03F2079S,42,79,1
2025/1/5 16:20,03F2153N,03F2125N,41,77,8
2025/1/5 16:20,03F2153N,03F2125N,42,79,2
2025/1/5 16:25,03F2078N,03F2066N,42,79,1
2025/1/5 16:25,03F2153N,03F2125N,42,75,3
2025/1/5 16:25,03F2100S,03F2129S,42,79,1
2025/1/5 16:25,03F2078N,03F2066N,42,79,1
2025/1/5 16:25,03F2153N,03F2125N,42,75,3
2025/1/5 16:25,03F2100S,03F2129S,42,79,1
2025/1/5 16:30,03F2066S,03F2079S,42,72,3
2025/1/5 16:30,03F2066S,03F2079S,5,79,1
2025/1/5 16:30,03F2152S,03F2194S,42,75,3
2025/1/5 16:30,03F2066S,03F2079S,42,72,3
2025/1/5 16:30,03F2066S,03F2079S,5,79,1
2025/1/5 16:30,03F2152S,03F2194S,42,75,3
2025/1/5 16:35,03F2078N,03F2066N,42,79,5
2025/1/5 16:35,03F2100N,03F2078N,42,79,3
2025/1/5 16:35,03F2100N,03F2078N,5,79,4
2025/1/5 16:35,03F2066S,03F2079S,42,72,1
2025/1/5 16:35,03F2079S,03F2100S,5,79,1
2025/1/5 16:35,03F2153N,03F2125N,32,79,100
2025/1/5 16:35,03F2153N,03F2125N,41,79,7
2025/1/5 16:35,03F2153N,03F2125N,42,72,1
